name,picUrl,urlA,urlB,urlC
Chimp Beams,http://pic.xiami.net/images/artistlogo/8/12883452778608.jpg,http://pic.xiami.net/images/artistpic/71/81571/1300822655_Cdno.jpg,,
Jazz Liberatorz,http://pic.xiami.net/images/artistlogo/91/14594172406591.jpg,http://pic.xiami.net/images/artistpic/67/57567/1281956776_xo5O.jpg,http://pic.xiami.net/images/artistpic/67/57567/1332653677_Ae08.jpg,
黄玠,http://pic.xiami.net/images/artistlogo/7/13819349546407.jpg,http://pic.xiami.net/images/artistpic/1/7201/1245146314_somW.jpg,http://pic.xiami.net/images/artistpic/1/7201/1245146267_VQRK.jpg,http://pic.xiami.net/images/artistpic/1/7201/1245146290_kMER.jpg
Machine Gun Kelly,http://pic.xiami.net/images/artistlogo/55/15129609618855.jpg,http://pic.xiami.net/images/artistpic/13/103513/1494431604_hskd.jpg,http://pic.xiami.net/images/artistpic/13/103513/1494432855_e2nK.jpg,http://pic.xiami.net/images/artistpic/13/103513/1494435749_5FzE.jpg
Future Records,http://pic.xiami.net/images/artistlogo/33/14113702101333.jpg,,,
Inva Mula,http://pic.xiami.net/images/artistlogo/62/13249567128362.jpg,,,
The DEY,http://pic.xiami.net/images/artist/img23/34623/p67595sz0vz.jpg,http://pic.xiami.net/images/artistpic/23/34623/1316448392_Jqzn.jpg,http://pic.xiami.net/images/artistpic/23/34623/1316448394_ykgt.jpg,http://pic.xiami.net/images/artistpic/23/34623/1316448389_tLX2.jpg
花炮,http://pic.xiami.net/images/artistlogo/72/14414243337572.jpg,,,
Télépopmusik,http://pic.xiami.net/images/artistlogo/69/13892646577569.jpg,http://pic.xiami.net/images/artistpic/5/38005/1248854933_9yRY.jpg,http://pic.xiami.net/images/artistpic/5/38005/1291171450_Jw4p.jpg,http://pic.xiami.net/images/artistpic/5/38005/1291171460_y7L6.jpg
Tricky,http://pic.xiami.net/images/artistlogo/10/14726267513610.jpg,http://pic.xiami.net/images/artistpic/56/12556/1270100986_JV2i.jpg,http://pic.xiami.net/images/artistpic/56/12556/1338784976_rtVp.jpg,http://pic.xiami.net/images/artistpic/56/12556/1338784974_WntI.jpg
M. Pokora,http://pic.xiami.net/images/artistlogo/33/14213914604033.jpg,http://pic.xiami.net/images/artistpic/90/57690/1265276237_qP5b.jpg,http://pic.xiami.net/images/artistpic/90/57690/1265276223_4cHw.jpg,http://pic.xiami.net/images/artistpic/90/57690/1265276213_FN7j.jpg
Stromae,http://pic.xiami.net/images/artistlogo/90/12768508633490.jpg,http://pic.xiami.net/images/artistpic/79/75779/1289483225_8Hs8.jpg,http://pic.xiami.net/images/artistpic/79/75779/1289483240_d94R.jpg,http://pic.xiami.net/images/artistpic/79/75779/1289483265_EXCG.jpg
Aggro Santos,http://pic.xiami.net/images/artistlogo/95/12738187225695.jpg,,,
DJ KRUSH,http://pic.xiami.net/images/artistlogo/34/14613064978234.jpg,http://pic.xiami.net/images/artistpic/95/12495/1259752468_o27A.gif,http://pic.xiami.net/images/artistpic/95/12495/1259752503_k3u2.jpg,http://pic.xiami.net/images/artistpic/95/12495/1279980951_hpVD.jpg
Robert Miles,http://pic.xiami.net/images/artistlogo/80/14690826741780.jpg,http://pic.xiami.net/images/artistpic/35/15435/1297243196_vwZg.jpg,http://pic.xiami.net/images/artistpic/35/15435/1288436221_QiJQ.jpg,http://pic.xiami.net/images/artistpic/35/15435/1297243212_CaOz.jpg
OceanLab,http://pic.xiami.net/images/artist/12168665651820.jpg,http://pic.xiami.net/images/artistpic/69/24269/1282222037_dYcz.jpg,http://pic.xiami.net/images/artistpic/69/24269/1281610026_4I0L.jpg,http://pic.xiami.net/images/artistpic/69/24269/1281609052_j70r.jpg
Lunatica,http://pic.xiami.net/images/artist/12208648663598.jpg,http://pic.xiami.net/images/artistpic/36/54036/1250144811_Uc8E.jpg,http://pic.xiami.net/images/artistpic/36/54036/1254581937_i2bT.jpg,http://pic.xiami.net/images/artistpic/36/54036/1254581895_yTbS.jpg
Buckethead,http://pic.xiami.net/images/artistlogo/84/14581230168384.jpg,http://pic.xiami.net/images/artistpic/13/13313/1258631401_3lZz.png,http://pic.xiami.net/images/artistpic/13/13313/1258631392_Kxrm.png,http://pic.xiami.net/images/artistpic/13/13313/1258631380_hLBD.png
The Isley Brothers,http://pic.xiami.net/images/artistlogo/56/14150707533056.jpg,http://pic.xiami.net/images/artistpic/29/11629/1321417949_NuMD.jpg,http://pic.xiami.net/images/artistpic/29/11629/1321417942_lBBy.jpg,http://pic.xiami.net/images/artistpic/29/11629/1321417958_sbVU.jpg
Jeden Osiem L,http://pic.xiami.net/images/artist/26/12506485508126.jpg,,,
Britt Nicole,http://pic.xiami.net/images/artistlogo/19/14213914263219.jpg,http://pic.xiami.net/images/artistpic/24/56124/1492082904_eeG6.jpg,http://pic.xiami.net/images/artistpic/24/56124/1492084561_1YRt.jpg,http://pic.xiami.net/images/artistpic/24/56124/1492086022_X92S.png
N.E.R.D.,http://pic.xiami.net/images/artistlogo/49/15129782748749.jpg,http://pic.xiami.net/images/artistpic/15/24015/1284885590_feoC.jpg,http://pic.xiami.net/images/artistpic/15/24015/1339738261_gg6G.jpg,http://pic.xiami.net/images/artistpic/15/24015/1284885642_YUlZ.jpg
Equilibrium,http://pic.xiami.net/images/artist/12274976621904.jpg,http://pic.xiami.net/images/artistpic/83/51283/1276360298_OHeY.jpg,http://pic.xiami.net/images/artistpic/83/51283/1304575778_1Wnp.jpg,http://pic.xiami.net/images/artistpic/83/51283/1396707102_EKG4.jpg
grooveman Spot,http://pic.xiami.net/images/artistlogo/58/14188097831758.jpg,http://pic.xiami.net/images/artistpic/66/71266/1267515870_o3Iw.jpg,http://pic.xiami.net/images/artistpic/66/71266/1335270718_tfdd.jpg,http://pic.xiami.net/images/artistpic/66/71266/1267515879_5nZW.jpg
Eternity �,http://pic.xiami.net/images/artistpic/67/61967/1278806578_zut8.jpg,http://pic.xiami.net/images/artistpic/67/61967/1278806117_ZrK8.jpg,http://pic.xiami.net/images/artistpic/67/61967/1278806296_MMZi.png,http://pic.xiami.net/images/artist/60/12459139185460.jpg
Lynnsha,http://pic.xiami.net/images/artistlogo/16/14213915248116.jpg,http://pic.xiami.net/images/artistpic/86/62086/1281348389_HqKE.jpg,http://pic.xiami.net/images/artistpic/86/62086/1281348419_HA70.jpg,http://pic.xiami.net/images/artistpic/86/62086/1281349881_SsIt.jpg
Tata Young,http://pic.xiami.net/images/artistlogo/96/13489024934696.jpg,http://pic.xiami.net/images/artistpic/40/2340/1251873035_kkWg.jpg,http://pic.xiami.net/images/artistpic/40/2340/1271222556_zqm2.jpg,http://pic.xiami.net/images/artistpic/40/2340/1271222526_WwHy.jpg
Force of Nature,http://pic.xiami.net/images/artist/50/12571436816250.jpg,,,
OutKast,http://pic.xiami.net/images/artistlogo/1/14573503308401.jpg,http://pic.xiami.net/images/artistpic/85/11785/1257729725_1lVC.jpg,http://pic.xiami.net/images/artistpic/85/11785/1257729719_0ktJ.jpg,http://pic.xiami.net/images/artistpic/85/11785/1257729669_YzHR.jpg
HIMUKI,http://pic.xiami.net/images/artist/12324232991052.jpg,http://pic.xiami.net/images/artistpic/57/57057/1425967295_VKee.jpg,http://pic.xiami.net/images/artistpic/57/57057/1425967301_vNNB.jpg,http://pic.xiami.net/images/artistpic/57/57057/1425967292_r8KO.jpg
MC Jin,http://pic.xiami.net/images/artistlogo/67/14387600572367.jpg,http://pic.xiami.net/images/artistpic/56/39756/1281094277_BMA9.jpg,http://pic.xiami.net/images/artistpic/56/39756/1280984309_D5wg.jpg,http://pic.xiami.net/images/artistpic/56/39756/1280984294_B6Lp.jpg
The Roots,http://pic.xiami.net/images/artistlogo/18/12982719135018.jpg,http://pic.xiami.net/images/artistpic/26/18926/1264930121_Myo4.jpg,http://pic.xiami.net/images/artistpic/26/18926/1264929630_G3WM.jpg,http://pic.xiami.net/images/artistpic/26/18926/1264930581_D3PS.jpg
Souls of Mischief,http://pic.xiami.net/images/artistlogo/4/14713284528904.jpg,http://pic.xiami.net/images/artistpic/30/19130/1285865656_dn51.jpg,http://pic.xiami.net/images/artistpic/30/19130/1285865616_NFGT.jpg,http://pic.xiami.net/images/artistpic/30/19130/1285865607_bTNb.jpg
a_hisa,http://pic.xiami.net/images/artistlogo/64/14267355042864.png,,,
CAFÉ DE LUX,http://pic.xiami.net/images/artistlogo/28/12913661538128.jpg,,,
The Fugees,http://pic.xiami.net/images/artist/12341510076720.jpg,http://pic.xiami.net/images/artistpic/71/11771/1284795517_Hjw4.jpg,http://pic.xiami.net/images/artistpic/71/11771/1391088636_ELoq.jpg,http://pic.xiami.net/images/artistpic/71/11771/1398362211_0Sb1.jpg
Tom Day,http://pic.xiami.net/images/artistlogo/36/13986630662636.jpg,http://pic.xiami.net/images/artistpic/0/96600/1325818092_uOW2.jpg,http://pic.xiami.net/images/artistpic/0/96600/1403780191_xHJU.jpg,http://pic.xiami.net/images/artistpic/0/96600/1403780193_50pI.jpg
good machine oil,http://pic.xiami.net/images/artistlogo/70/13374290064870.jpg,http://pic.xiami.net/images/artistpic/49/110449/1350444217_K3cf.jpg,http://pic.xiami.net/images/artistpic/49/110449/1350444279_PQVV.jpg,http://pic.xiami.net/images/artistpic/49/110449/1350444224_Vr3h.jpg
The Standard Club,http://pic.xiami.net/images/artistlogo/44/12813454361344.jpg,,,
SLik d,http://pic.xiami.net/images/artistlogo/20/13817227007720.jpg,http://pic.xiami.net/images/artistpic/99/81599/1328853167_5BS5.jpg,http://pic.xiami.net/images/artistpic/99/81599/1289463305_zDu5.jpg,http://pic.xiami.net/images/artistpic/99/81599/1365238987_JtAh.jpg
Witness,http://pic.xiami.net/images/artistlogo/72/12947280781672.jpg,,,
Murohashi Takuya,http://pic.xiami.net/images/artistlogo/68/13151887343968.jpg,http://pic.xiami.net/images/artistpic/40/96240/1345686697_iHmd.jpg,http://pic.xiami.net/images/artistpic/40/96240/1345686725_ZOZ4.jpg,
Rick Ross,http://pic.xiami.net/images/artistlogo/9/13981415475009.jpg,http://pic.xiami.net/images/artistpic/82/32282/1308931948_IZ4t.jpg,http://pic.xiami.net/images/artistpic/82/32282/1308932002_tdRA.jpg,http://pic.xiami.net/images/artistpic/82/32282/1295588181_jedv.jpg
Curren$y,http://pic.xiami.net/images/artistlogo/81/14654466262881.jpg,http://pic.xiami.net/images/artistpic/66/70266/1318179470_jrAl.jpg,http://pic.xiami.net/images/artistpic/66/70266/1318179473_yFyb.jpg,http://pic.xiami.net/images/artistpic/66/70266/1318179477_DPwm.jpg
DJ Quik,http://pic.xiami.net/images/artistlogo/11/14399620513911.jpg,http://pic.xiami.net/images/artistpic/10/18810/1321943731_ymlm.jpg,http://pic.xiami.net/images/artistpic/10/18810/1321943787_wZkU.jpg,http://pic.xiami.net/images/artistpic/10/18810/1321943823_qdNe.jpg
Dom Kennedy,http://pic.xiami.net/images/artistlogo/20/13209942853020.jpg,,,
Ice-T,http://pic.xiami.net/images/artist/11774.jpg,http://pic.xiami.net/images/artistpic/74/11774/1325680570_76L4.png,http://pic.xiami.net/images/artistpic/74/11774/1387521636_G0zA.jpg,http://pic.xiami.net/images/artistpic/74/11774/1387521657_3Pal.jpg
Method Man,http://pic.xiami.net/images/artistlogo/59/14713293354559.jpg,http://pic.xiami.net/images/artistpic/19/19019/1354013832_lno0.jpg,http://pic.xiami.net/images/artistpic/19/19019/1354014129_yvpM.jpg,http://pic.xiami.net/images/artistpic/19/19019/1354014042_2jYm.jpg
Black Moon,http://pic.xiami.net/images/artistlogo/22/14707990683022.jpg,http://pic.xiami.net/images/artistpic/88/44188/1295870855_mVnq.jpg,http://pic.xiami.net/images/artistpic/88/44188/1295870855_RExu.jpg,http://pic.xiami.net/images/artistpic/88/44188/1295870851_HSu7.jpg
Group Home,http://pic.xiami.net/images/artistlogo/4/14707990852804.jpg,http://pic.xiami.net/images/artistpic/76/44276/1291878010_cEC6.jpg,http://pic.xiami.net/images/artistpic/76/44276/1291878023_4ZvF.jpg,http://pic.xiami.net/images/artistpic/76/44276/1291878094_h2RD.jpg
The American Dollar,http://pic.xiami.net/images/artistlogo/23/15108010078923.jpg,http://pic.xiami.net/images/artistpic/78/23878/1248797874_5YFV.jpg,http://pic.xiami.net/images/artistpic/78/23878/1333473377_fBYk.jpg,http://pic.xiami.net/images/artistpic/78/23878/1248797886_f7kB.jpg
People Under the Stairs,http://pic.xiami.net/images/artistlogo/92/14869749644292.jpg,http://pic.xiami.net/images/artistpic/60/19260/1317807122_oTqo.jpg,http://pic.xiami.net/images/artistpic/60/19260/1317807128_wJLZ.jpg,http://pic.xiami.net/images/artistpic/60/19260/1317807131_9uZg.jpg
DJ Whitesmith,http://pic.xiami.net/images/artistlogo/24/13022293288424.jpg,http://pic.xiami.net/images/artistpic/63/88463/1384676267_JYKj.jpg,http://pic.xiami.net/images/artistpic/63/88463/1384676551_kLEY.jpg,http://pic.xiami.net/images/artistpic/63/88463/1384676265_0YwO.jpg
iamsleepless,http://pic.xiami.net/images/artistlogo/97/13153874534997.jpg,http://pic.xiami.net/images/artistpic/46/96446/1327574189_iOkx.jpg,http://pic.xiami.net/images/artistpic/46/96446/1384586117_szTp.jpg,http://pic.xiami.net/images/artistpic/46/96446/1404717517_vrR4.jpg
Dennis Kuo,http://pic.xiami.net/images/artistlogo/94/13149349092894.jpg,http://pic.xiami.net/images/artistpic/74/96174/1475289891_vn5I.jpg,http://pic.xiami.net/images/artistpic/74/96174/1445395776_8DIa.jpg,
Muxu,http://pic.xiami.net/images/artist/12191114965362.jpg,,,
Helios,http://pic.xiami.net/images/artist/12305410852095.jpg,http://pic.xiami.net/images/artistpic/59/28059/1300950421_n0K9.jpg,http://pic.xiami.net/images/artistpic/59/28059/1300950469_e62P.jpg,http://pic.xiami.net/images/artistpic/59/28059/1307778697_N7hb.jpg
echo,http://pic.xiami.net/images/artistlogo/48/13342871196848.JPG,,,
Blue Foundation,http://pic.xiami.net/images/artistlogo/90/13921853731290.jpg,http://pic.xiami.net/images/artistpic/65/23865/1253478006_l8sS.jpg,http://pic.xiami.net/images/artistpic/65/23865/1253477984_gmNw.jpg,http://pic.xiami.net/images/artistpic/65/23865/1253477974_Ij0B.jpg
Cradle,http://pic.xiami.net/images/artistlogo/53/13261788391653.jpeg,,,
Celtique,http://pic.xiami.net/images/artistlogo/75/13021557298075.jpg,http://pic.xiami.net/images/artistpic/2/88402/1345079857_mSVk.jpg,http://pic.xiami.net/images/artistpic/2/88402/1345079847_KqqC.gif,http://pic.xiami.net/images/artistpic/2/88402/1345079804_4wxr.jpg
Eddie,http://pic.xiami.net/images/artist/12393303068300.jpg,http://pic.xiami.net/images/artistpic/54/31354/1307681420_PDbf.jpg,http://pic.xiami.net/images/artistpic/54/31354/1307681450_38FG.jpg,http://pic.xiami.net/images/artistpic/54/31354/1307681406_wGe5.jpg
3ASiC,http://pic.xiami.net/images/artistlogo/15/14935859258115.jpg,,,
GAI�?,,,,http://pic.xiami.net/images/artistlogo/43/14555993452343.jpg
王骞Boc,http://pic.xiami.net/images/artistlogo/97/14986620333897.jpg,http://pic.xiami.net/images/artistpic/4/1473722204/1479776988_5ghJ.jpg,http://pic.xiami.net/images/artistpic/4/1473722204/1479776987_kPea.jpg,http://pic.xiami.net/images/artistpic/4/1473722204/1479776852_SL4e.jpg
艾福杰尼,http://pic.xiami.net/images/artistlogo/11/14957786522811.jpg,,,
Neon Hitch,http://pic.xiami.net/images/artistlogo/59/12989514597159.jpg,http://pic.xiami.net/images/artistpic/93/86593/1328518879_Oc1t.jpg,http://pic.xiami.net/images/artistpic/93/86593/1328518876_WWIp.jpg,http://pic.xiami.net/images/artistpic/93/86593/1328518874_8lF0.jpg
Cyan Dragon,http://pic.xiami.net/images/artistlogo/35/14805389418635.png,http://pic.xiami.net/images/artistpic/3/1435568703/1480539024_xW1L.jpg,http://pic.xiami.net/images/artistpic/3/1435568703/1480539034_YLs4.jpg,http://pic.xiami.net/images/artistpic/3/1435568703/1480539031_B0IM.jpg
3Bangz,http://pic.xiami.net/images/artistlogo/83/14563673215083.jpg,http://pic.xiami.net/images/artistpic/83/1498611883/1405007354_7xRm.jpg,http://pic.xiami.net/images/artistpic/83/1498611883/1405007349_aQYX.jpg,http://pic.xiami.net/images/artistpic/83/1498611883/1405006487_Eqym.jpg
J.MagFly,http://pic.xiami.net/images/artistlogo/50/14996105334750.jpg,,,
J. Cole,http://pic.xiami.net/images/artistlogo/27/15053926167027.jpg,http://pic.xiami.net/images/artistpic/36/78036/1493986196_jF53.jpg,http://pic.xiami.net/images/artistpic/36/78036/1493986190_Fg4F.png,http://pic.xiami.net/images/artistpic/36/78036/1493986199_VoY4.jpg
Don Omar,http://pic.xiami.net/images/artist/img57/37457/p60743rihhp.jpg,http://pic.xiami.net/images/artistpic/57/37457/1311816055_aOud.jpg,http://pic.xiami.net/images/artistpic/57/37457/1311816032_rPas.jpg,http://pic.xiami.net/images/artistpic/57/37457/1311816056_7Ns6.jpg
T-T,http://pic.xiami.net/images/artistlogo/59/14767787686059.jpg,http://pic.xiami.net/images/artistpic/90/1220342790/1420382381_d3xX.jpg,http://pic.xiami.net/images/artistpic/90/1220342790/1420382360_19le.jpg,http://pic.xiami.net/images/artistpic/90/1220342790/1420382190_d964.jpg
Lil Jon,http://pic.xiami.net/images/artistlogo/65/13173577945665.jpg,http://pic.xiami.net/images/artistpic/72/40072/1321255511_M80q.jpg,http://pic.xiami.net/images/artistpic/72/40072/1296403595_wbgN.gif,http://pic.xiami.net/images/artistpic/72/40072/1312819669_fvyE.jpg
The Game,http://pic.xiami.net/images/artistlogo/64/14774653873464.jpg,http://pic.xiami.net/images/artistpic/51/47851/1272105888_FrX2.jpg,http://pic.xiami.net/images/artistpic/51/47851/1296829818_6Wsn.jpg,http://pic.xiami.net/images/artistpic/51/47851/1285282464_Grm7.jpg
Ying Yang Twins,http://pic.xiami.net/images/artistlogo/3/12797828002803.jpg,http://pic.xiami.net/images/artistpic/74/36274/1298219479_UOe9.jpg,http://pic.xiami.net/images/artistpic/74/36274/1304354258_KO70.jpg,http://pic.xiami.net/images/artistpic/74/36274/1304354264_D0Lh.jpg
Lil Jon & the East Side Boyz,http://pic.xiami.net/images/artist/70/12438364274770.jpg,http://pic.xiami.net/images/artistpic/70/41170/1301208431_mZfM.jpg,http://pic.xiami.net/images/artistpic/70/41170/1301208423_JOww.jpg,http://pic.xiami.net/images/artistpic/70/41170/1301208418_RnmY.jpg
Bow Wow,http://pic.xiami.net/images/artistlogo/33/13982371884233.png,http://pic.xiami.net/images/artistpic/48/58848/1280886013_GiSs.jpg,http://pic.xiami.net/images/artistpic/48/58848/1289448830_r6ZV.jpg,http://pic.xiami.net/images/artistpic/48/58848/1289448816_J8uN.jpg
Ja Rule,http://pic.xiami.net/images/artist/12186271542679.jpg,http://pic.xiami.net/images/artistpic/5/19005/1293151488_rfH2.jpg,http://pic.xiami.net/images/artistpic/5/19005/1317692790_oOky.jpg,http://pic.xiami.net/images/artistpic/5/19005/1357822712_qhvE.jpg
The Lonely Island,http://pic.xiami.net/images/artistlogo/3/14333247077103.jpg,http://pic.xiami.net/images/artistpic/63/59963/1292986421_CFED.jpg,http://pic.xiami.net/images/artistpic/63/59963/1292986368_D2L6.jpg,http://pic.xiami.net/images/artistpic/63/59963/1292986397_6wsJ.png
纵贯�,http://pic.xiami.net/images/artistpic/8/57908/1251994794_n1yQ.jpg,http://pic.xiami.net/images/artistpic/8/57908/1251377505_ExBP.jpg,http://pic.xiami.net/images/artistpic/8/57908/1254095497_XbpJ.jpg,http://pic.xiami.net/images/artistlogo/42/15035600535942.jpg
廿四�,http://pic.xiami.net/images/artistpic/7/52807/1288017249_zoxv.jpg,http://pic.xiami.net/images/artistpic/7/52807/1288017268_LP2j.jpg,http://pic.xiami.net/images/artistpic/7/52807/1288017260_ShDM.jpg,http://pic.xiami.net/images/artistlogo/16/13754274991316.jpg
桓桓,http://pic.xiami.net/images/artistlogo/66/14939222202066.jpg,,,
Shin-Ski,http://pic.xiami.net/images/artistlogo/30/14802926105530.jpg,http://pic.xiami.net/images/artistpic/43/61343/1290818690_XEXt.jpg,http://pic.xiami.net/images/artistpic/43/61343/1346222500_jtl1.jpg,http://pic.xiami.net/images/artistpic/43/61343/1346222488_NbmC.jpg
Emancipator,http://pic.xiami.net/images/artistlogo/81/15101316382181.jpg,http://pic.xiami.net/images/artistpic/32/23932/1265314999_ThlG.jpg,http://pic.xiami.net/images/artistpic/32/23932/1265315007_jDeb.jpg,http://pic.xiami.net/images/artistpic/32/23932/1265315014_oPXV.jpg
Justin Bieber,http://pic.xiami.net/images/artistlogo/93/14444606146293.jpg,http://pic.xiami.net/images/artistpic/16/65216/1256277733_uv4J.jpg,http://pic.xiami.net/images/artistpic/16/65216/1256277723_3nNR.jpg,http://pic.xiami.net/images/artistpic/16/65216/1256277713_LXfC.jpg
